City,Neighborhood,Real Cases,Number of predictions,Lags,Days to predict,RMSE,Accuracy
Buga,SUCRE,20,3,850,450,0.2449489742783178,0.953
Buga,SUCRE,20,3,850,500,0.22360679774997896,0.962
Buga,SUCRE,20,3,850,550,0.22156468376279892,0.962
Buga,SUCRE,20,3,850,600,0.21213203435596426,0.965
Buga,SUCRE,20,3,850,650,0.20380986614602722,0.968
Buga,SUCRE,20,3,850,700,0.19639610121239315,0.97
Buga,SUCRE,22,3,850,750,0.19663841605003501,0.969
Buga,SUCRE,23,3,850,800,0.19364916731037085,0.97
Buga,SUCRE,23,3,850,850,0.18786728732554484,0.972
Buga,SUCRE,23,3,850,900,0.18257418583505536,0.973
Buga,SUCRE,25,3,850,950,0.1835325870964494,0.973
Buga,SUCRE,26,3,850,1000,0.1816590212458495,0.973
Buga,SUCRE,26,4,850,1050,0.17994708216848745,0.973
Buga,SUCRE,10,2,900,100,0.4,0.9
Buga,SUCRE,12,2,900,150,0.34641016151377546,0.92
Buga,SUCRE,14,2,900,200,0.31622776601683794,0.93
Buga,SUCRE,16,3,900,250,0.30331501776206204,0.932
Buga,SUCRE,16,3,900,300,0.27688746209726917,0.943
Buga,SUCRE,20,4,900,350,0.282842712474619,0.937
Buga,SUCRE,20,5,900,400,0.2692582403567252,0.943
Buga,SUCRE,20,5,900,450,0.2538591035287969,0.949
Buga,SUCRE,20,5,900,500,0.232379000772445,0.958
Buga,SUCRE,20,5,900,550,0.22156468376279892,0.962
Buga,SUCRE,20,5,900,600,0.21984843263788198,0.962
Buga,SUCRE,20,5,900,650,0.21122354181147662,0.965
Buga,SUCRE,20,5,900,700,0.20354009783964294,0.967
Buga,SUCRE,22,5,900,750,0.2033060090930254,0.967
Buga,SUCRE,23,5,900,800,0.2,0.968
Buga,SUCRE,23,5,900,850,0.19402850002906638,0.969
Buga,SUCRE,23,5,900,900,0.18856180831641267,0.971
Buga,SUCRE,25,5,900,950,0.18918106058538345,0.971
Buga,SUCRE,26,5,900,1000,0.1816590212458495,0.973
Buga,SUCRE,26,6,900,1050,0.1851640199545103,0.971
Buga,SUCRE,10,3,950,100,0.41231056256176607,0.89
Buga,SUCRE,12,3,950,150,0.3559026084010437,0.913
Buga,SUCRE,14,5,950,200,0.3391164991562634,0.915
Buga,SUCRE,16,6,950,250,0.322490309931942,0.92
Buga,SUCRE,16,6,950,300,0.2943920288775949,0.933
Buga,SUCRE,20,7,950,350,0.29760952365713794,0.929
Buga,SUCRE,20,8,950,400,0.282842712474619,0.935
Buga,SUCRE,20,10,950,450,0.2748737083745107,0.938
Buga,SUCRE,20,11,950,500,0.2569046515733026,0.946
Buga,SUCRE,20,11,950,550,0.2449489742783178,0.951
Buga,SUCRE,20,11,950,600,0.24152294576982397,0.952
Buga,SUCRE,20,11,950,650,0.23204774044612855,0.955
Buga,SUCRE,20,11,950,700,0.21712405933672377,0.961
Buga,SUCRE,22,11,950,750,0.22211108331943577,0.959
Buga,SUCRE,23,11,950,800,0.21794494717703367,0.96
Buga,SUCRE,23,11,950,850,0.21143765594836975,0.962
Buga,SUCRE,23,11,950,900,0.20548046676563256,0.964
Buga,SUCRE,25,12,950,950,0.20774478269463736,0.963
Buga,SUCRE,26,12,950,1000,0.2,0.966
Buga,SUCRE,26,14,950,1050,0.2047065262876636,0.964
Buga,SUCRE,10,4,1000,100,0.4242640687119285,0.88
Buga,SUCRE,12,6,1000,150,0.38297084310253526,0.893
Buga,SUCRE,14,8,1000,200,0.36055512754639896,0.9
Buga,SUCRE,16,11,1000,250,0.35213633723318016,0.9
Buga,SUCRE,16,13,1000,300,0.3,0.93
Buga,SUCRE,20,15,1000,350,0.3338091841585121,0.906
Buga,SUCRE,20,16,1000,400,0.31622776601683794,0.915
Buga,SUCRE,20,18,1000,450,0.29814239699997197,0.924
Buga,SUCRE,20,21,1000,500,0.3,0.922
Buga,SUCRE,20,21,1000,550,0.273030134866931,0.936
Buga,SUCRE,20,22,1000,600,0.27688746209726917,0.933
Buga,SUCRE,20,23,1000,650,0.26890089681459284,0.937
Buga,SUCRE,20,23,1000,700,0.24201534780139167,0.95
Buga,SUCRE,22,23,1000,750,0.2556038601690775,0.943
Buga,SUCRE,23,23,1000,800,0.25,0.945
Buga,SUCRE,23,23,1000,850,0.23263199921511987,0.953
Buga,SUCRE,23,23,1000,900,0.23570226039551584,0.951
Buga,SUCRE,25,24,1000,950,0.2361979544454408,0.951
Buga,SUCRE,26,24,1000,1000,0.22803508501982758,0.954
Buga,SUCRE,26,25,1000,1050,0.22886885410853172,0.953
Buga,SUCRE,10,7,1050,100,0.458257569495584,0.85
Buga,SUCRE,12,13,1050,150,0.4242640687119285,0.86
Buga,SUCRE,14,20,1050,200,0.4242640687119285,0.85
Buga,SUCRE,16,28,1050,250,0.4381780460041329,0.832
Buga,SUCRE,16,38,1050,300,0.408248290463863,0.853
Buga,SUCRE,20,45,1050,350,0.4105745103771404,0.849
Buga,SUCRE,20,50,1050,400,0.4242640687119285,0.835
Buga,SUCRE,20,55,1050,450,0.39721250959376614,0.856
Buga,SUCRE,20,60,1050,500,0.4,0.852
Buga,SUCRE,20,62,1050,550,0.3813850356982369,0.86
Buga,SUCRE,20,63,1050,600,0.3763863263545405,0.868
Buga,SUCRE,20,70,1050,650,0.36794648440311994,0.874
Buga,SUCRE,20,70,1050,700,0.35856858280031806,0.88
Buga,SUCRE,22,71,1050,750,0.35962943891363136,0.879
Buga,SUCRE,23,72,1050,800,0.3446012188022555,0.889
Buga,SUCRE,23,72,1050,850,0.3307744922237541,0.898
Buga,SUCRE,23,72,1050,900,0.32829526005987014,0.899
Buga,SUCRE,25,74,1050,950,0.32606102108912716,0.9
Buga,SUCRE,26,74,1050,1000,0.322490309931942,0.902
Buga,SUCRE,26,76,1050,1050,0.31471831698777725,0.907
Buga,VALLE REAL,6,0,600,100,0.2449489742783178,0.94
Buga,VALLE REAL,6,1,600,150,0.18257418583505536,0.967
Buga,VALLE REAL,7,1,600,200,0.2,0.96
Buga,VALLE REAL,8,1,600,250,0.18973665961010275,0.964
Buga,VALLE REAL,8,1,600,300,0.17320508075688773,0.97
Buga,VALLE REAL,10,1,600,350,0.17728105208558367,0.969
Buga,VALLE REAL,10,1,600,400,0.16583123951776998,0.973
Buga,VALLE REAL,10,1,600,450,0.15634719199411432,0.976
Buga,VALLE REAL,10,1,600,500,0.14832396974191325,0.978
Buga,VALLE REAL,10,1,600,550,0.1414213562373095,0.98
Buga,VALLE REAL,10,1,600,600,0.13540064007726602,0.982
Buga,VALLE REAL,12,1,600,650,0.1414213562373095,0.98
Buga,VALLE REAL,12,1,600,700,0.13627702877384937,0.981
Buga,VALLE REAL,13,1,600,750,0.13662601021279466,0.981
Buga,VALLE REAL,13,1,600,800,0.13228756555322954,0.983
Buga,VALLE REAL,13,1,600,850,0.1283377895839496,0.984
Buga,VALLE REAL,13,1,600,900,0.12472191289246472,0.984
Buga,VALLE REAL,13,1,600,950,0.12139539573337679,0.985
Buga,VALLE REAL,13,1,600,1000,0.11832159566199232,0.986
Buga,VALLE REAL,14,1,600,1050,0.11952286093343936,0.986
Buga,VALLE REAL,6,0,650,100,0.2449489742783178,0.94
Buga,VALLE REAL,6,1,650,150,0.18257418583505536,0.967
Buga,VALLE REAL,7,1,650,200,0.2,0.96
Buga,VALLE REAL,8,1,650,250,0.18973665961010275,0.964
Buga,VALLE REAL,8,1,650,300,0.17320508075688773,0.97
Buga,VALLE REAL,10,1,650,350,0.17728105208558367,0.969
Buga,VALLE REAL,10,1,650,400,0.16583123951776998,0.973
Buga,VALLE REAL,10,1,650,450,0.15634719199411432,0.976
Buga,VALLE REAL,10,1,650,500,0.14832396974191325,0.978
Buga,VALLE REAL,10,1,650,550,0.1414213562373095,0.98
Buga,VALLE REAL,10,1,650,600,0.13540064007726602,0.982
Buga,VALLE REAL,12,1,650,650,0.1414213562373095,0.98
Buga,VALLE REAL,12,1,650,700,0.13627702877384937,0.981
Buga,VALLE REAL,13,1,650,750,0.13662601021279466,0.981
Buga,VALLE REAL,13,1,650,800,0.13228756555322954,0.983
Buga,VALLE REAL,13,1,650,850,0.1283377895839496,0.984
Buga,VALLE REAL,13,1,650,900,0.12472191289246472,0.984
Buga,VALLE REAL,13,1,650,950,0.12139539573337679,0.985
Buga,VALLE REAL,13,1,650,1000,0.11832159566199232,0.986
Buga,VALLE REAL,14,1,650,1050,0.11952286093343936,0.986
Buga,VALLE REAL,6,0,700,100,0.2449489742783178,0.94
Buga,VALLE REAL,6,1,700,150,0.18257418583505536,0.967
Buga,VALLE REAL,7,3,700,200,0.22360679774997896,0.95
Buga,VALLE REAL,8,4,700,250,0.21908902300206645,0.952
Buga,VALLE REAL,8,5,700,300,0.20816659994661327,0.957
Buga,VALLE REAL,10,5,700,350,0.19272482233188631,0.963
Buga,VALLE REAL,10,5,700,400,0.19364916731037085,0.963
Buga,VALLE REAL,10,5,700,450,0.18257418583505536,0.967
Buga,VALLE REAL,10,5,700,500,0.161245154965971,0.974
Buga,VALLE REAL,10,5,700,550,0.1651445647689541,0.973
Buga,VALLE REAL,10,5,700,600,0.15811388300841897,0.975
Buga,VALLE REAL,12,5,700,650,0.161721508012528,0.974
Buga,VALLE REAL,12,5,700,700,0.15583874449479593,0.976
Buga,VALLE REAL,13,5,700,750,0.15491933384829668,0.976
Buga,VALLE REAL,13,5,700,800,0.15,0.978
Buga,VALLE REAL,13,5,700,850,0.1455213750217998,0.979
Buga,VALLE REAL,13,5,700,900,0.1414213562373095,0.98
Buga,VALLE REAL,13,5,700,950,0.13764944032233706,0.981
Buga,VALLE REAL,13,5,700,1000,0.1341640786499874,0.982
Buga,VALLE REAL,14,5,700,1050,0.13451854182690984,0.982
Buga,VALLE REAL,6,0,750,100,0.2449489742783178,0.94
Buga,VALLE REAL,6,1,750,150,0.18257418583505536,0.967
Buga,VALLE REAL,7,4,750,200,0.2345207879911715,0.945
Buga,VALLE REAL,8,6,750,250,0.23664319132398465,0.944
Buga,VALLE REAL,8,7,750,300,0.22360679774997896,0.95
Buga,VALLE REAL,10,8,750,350,0.2138089935299395,0.954
Buga,VALLE REAL,10,8,750,400,0.21213203435596426,0.955
Buga,VALLE REAL,10,8,750,450,0.2,0.96
Buga,VALLE REAL,10,8,750,500,0.17888543819998318,0.968
Buga,VALLE REAL,10,8,750,550,0.18090680674665818,0.967
Buga,VALLE REAL,10,8,750,600,0.17320508075688773,0.97
Buga,VALLE REAL,12,8,750,650,0.17541160386140583,0.969
Buga,VALLE REAL,12,8,750,700,0.1690308509457033,0.971
Buga,VALLE REAL,13,8,750,750,0.1673320053068151,0.972
Buga,VALLE REAL,13,8,750,800,0.1620185174601965,0.974
Buga,VALLE REAL,13,8,750,850,0.15718104959867515,0.975
Buga,VALLE REAL,13,8,750,900,0.15275252316519466,0.977
Buga,VALLE REAL,13,8,750,950,0.14867838833500563,0.978
Buga,VALLE REAL,13,8,750,1000,0.14491376746189438,0.979
Buga,VALLE REAL,14,8,750,1050,0.14474937289114917,0.979
Buga,VALLE REAL,6,0,800,100,0.2449489742783178,0.94
Buga,VALLE REAL,6,1,800,150,0.18257418583505536,0.967
Buga,VALLE REAL,7,5,800,200,0.2449489742783178,0.94
Buga,VALLE REAL,8,8,800,250,0.25298221281347033,0.936
Buga,VALLE REAL,8,9,800,300,0.23804761428476165,0.943
Buga,VALLE REAL,10,10,800,350,0.22677868380553634,0.949
Buga,VALLE REAL,10,10,800,400,0.22360679774997896,0.95
Buga,VALLE REAL,10,12,800,450,0.21081851067789195,0.956
Buga,VALLE REAL,10,12,800,500,0.2,0.96
Buga,VALLE REAL,10,12,800,550,0.2,0.96
Buga,VALLE REAL,10,12,800,600,0.19148542155126763,0.963
Buga,VALLE REAL,12,12,800,650,0.19215378456610457,0.963
Buga,VALLE REAL,12,12,800,700,0.1851640199545103,0.966
Buga,VALLE REAL,13,12,800,750,0.18257418583505536,0.967
Buga,VALLE REAL,13,12,800,800,0.1767766952966369,0.969
Buga,VALLE REAL,13,12,800,850,0.17149858514250885,0.971
Buga,VALLE REAL,13,12,800,900,0.16666666666666666,0.972
Buga,VALLE REAL,13,12,800,950,0.16222142113076254,0.974
Buga,VALLE REAL,13,12,800,1000,0.15811388300841897,0.975
Buga,VALLE REAL,14,12,800,1050,0.15735915849388862,0.975
Buga,VALLE REAL,6,5,850,100,0.33166247903553997,0.89
Buga,VALLE REAL,6,6,850,150,0.2581988897471611,0.933
Buga,VALLE REAL,7,12,850,200,0.3082207001484488,0.905
Buga,VALLE REAL,8,14,850,250,0.2966479394838265,0.912
Buga,VALLE REAL,8,15,850,300,0.27688746209726917,0.923
Buga,VALLE REAL,10,17,850,350,0.2672612419124244,0.929
Buga,VALLE REAL,10,18,850,400,0.2645751311064591,0.93
Buga,VALLE REAL,10,20,850,450,0.2403700850309326,0.942
Buga,VALLE REAL,10,20,850,500,0.22803508501982758,0.948
Buga,VALLE REAL,10,20,850,550,0.23354968324845687,0.945
Buga,VALLE REAL,10,20,850,600,0.22360679774997896,0.95
Buga,VALLE REAL,12,20,850,650,0.22188007849009164,0.951
Buga,VALLE REAL,12,20,850,700,0.2138089935299395,0.954
Buga,VALLE REAL,13,20,850,750,0.20976176963403032,0.956
Buga,VALLE REAL,13,20,850,800,0.203100960115899,0.959
Buga,VALLE REAL,13,20,850,850,0.1970368732287556,0.961
Buga,VALLE REAL,13,20,850,900,0.19148542155126763,0.963
Buga,VALLE REAL,13,20,850,950,0.18637822325921866,0.965
Buga,VALLE REAL,13,20,850,1000,0.1816590212458495,0.967
Buga,VALLE REAL,14,20,850,1050,0.17994708216848745,0.968
Buga,VALLE REAL,6,9,900,100,0.36055512754639896,0.87
Buga,VALLE REAL,6,11,900,150,0.31622776601683794,0.9
Buga,VALLE REAL,7,19,900,200,0.36055512754639896,0.87
Buga,VALLE REAL,8,24,900,250,0.35777087639996635,0.872
Buga,VALLE REAL,8,26,900,300,0.33665016461206926,0.887
Buga,VALLE REAL,10,29,900,350,0.32513733362117264,0.894
Buga,VALLE REAL,10,32,900,400,0.31622776601683794,0.9
Buga,VALLE REAL,10,35,900,450,0.30184617127124724,0.909
Buga,VALLE REAL,10,37,900,500,0.2863564212655271,0.918
Buga,VALLE REAL,10,38,900,550,0.29541957835039856,0.913
Buga,VALLE REAL,10,39,900,600,0.2857738033247041,0.918
Buga,VALLE REAL,12,39,900,650,0.28010986855435577,0.922
Buga,VALLE REAL,12,39,900,700,0.2699206232527312,0.927
Buga,VALLE REAL,13,39,900,750,0.2633122354417533,0.931
Buga,VALLE REAL,13,39,900,800,0.2449489742783178,0.94
Buga,VALLE REAL,13,39,900,850,0.24253562503633297,0.941
Buga,VALLE REAL,13,39,900,900,0.2403700850309326,0.942
Buga,VALLE REAL,13,39,900,950,0.23395906074624073,0.945
Buga,VALLE REAL,13,39,900,1000,0.22803508501982758,0.948
Buga,VALLE REAL,14,39,900,1050,0.2246690688016276,0.95
Buga,VALLE REAL,6,13,950,100,0.3872983346207417,0.85
Buga,VALLE REAL,6,16,950,150,0.3651483716701107,0.867
Buga,VALLE REAL,7,23,950,200,0.3872983346207417,0.85
Buga,VALLE REAL,8,28,950,250,0.3794733192202055,0.856
Buga,VALLE REAL,8,32,950,300,0.3559026084010437,0.873
Buga,VALLE REAL,10,35,950,350,0.35050983275386566,0.877
Buga,VALLE REAL,10,41,950,400,0.35,0.877
Buga,VALLE REAL,10,44,950,450,0.3333333333333333,0.889
Buga,VALLE REAL,10,48,950,500,0.322490309931942,0.896
Buga,VALLE REAL,10,48,950,550,0.3190896140869863,0.898
Buga,VALLE REAL,10,50,950,600,0.31622776601683794,0.9
Buga,VALLE REAL,12,50,950,650,0.3088439984597651,0.905
Buga,VALLE REAL,12,50,950,700,0.28784916685156975,0.917
Buga,VALLE REAL,13,50,950,750,0.28982753492378877,0.916
Buga,VALLE REAL,13,50,950,800,0.27156951228000537,0.926
Buga,VALLE REAL,13,50,950,850,0.2678893538055459,0.928
Buga,VALLE REAL,13,50,950,900,0.2645751311064591,0.93
Buga,VALLE REAL,13,50,950,950,0.2575185225836856,0.934
Buga,VALLE REAL,13,50,950,1000,0.25099800796022265,0.937
Buga,VALLE REAL,14,50,950,1050,0.24299715851758236,0.941
Buga,VALLE REAL,6,14,1000,100,0.4,0.84
Buga,VALLE REAL,6,22,1000,150,0.41633319989322654,0.827
Buga,VALLE REAL,7,30,1000,200,0.4301162633521313,0.815
Buga,VALLE REAL,8,37,1000,250,0.4242640687119285,0.82
Buga,VALLE REAL,8,43,1000,300,0.41231056256176607,0.83
Buga,VALLE REAL,10,49,1000,350,0.3964124835860459,0.843
Buga,VALLE REAL,10,60,1000,400,0.41231056256176607,0.83
Buga,VALLE REAL,10,70,1000,450,0.4109609335312651,0.831
Buga,VALLE REAL,10,73,1000,500,0.3872983346207417,0.85
Buga,VALLE REAL,10,75,1000,550,0.3837612894400988,0.853
Buga,VALLE REAL,10,79,1000,600,0.3851406669430448,0.852
Buga,VALLE REAL,12,81,1000,650,0.3782551031736691,0.857
Buga,VALLE REAL,12,82,1000,700,0.35856858280031806,0.871
Buga,VALLE REAL,13,82,1000,750,0.3559026084010437,0.873
Buga,VALLE REAL,13,82,1000,800,0.3409545424246464,0.884
Buga,VALLE REAL,13,82,1000,850,0.3307744922237541,0.891
Buga,VALLE REAL,13,82,1000,900,0.32145502536643183,0.897
Buga,VALLE REAL,13,82,1000,950,0.3128813462674073,0.902
Buga,VALLE REAL,13,82,1000,1000,0.3082207001484488,0.905
Buga,VALLE REAL,14,82,1000,1050,0.29920529661723827,0.91
Buga,VALLE REAL,6,31,1050,100,0.5385164807134504,0.71
Buga,VALLE REAL,6,43,1050,150,0.5597618541248889,0.687
Buga,VALLE REAL,7,51,1050,200,0.5385164807134504,0.71
Buga,VALLE REAL,8,62,1050,250,0.521536192416212,0.728
Buga,VALLE REAL,8,69,1050,300,0.5,0.75
Buga,VALLE REAL,10,78,1050,350,0.4956957592256421,0.754
Buga,VALLE REAL,10,87,1050,400,0.4821825380496478,0.767
Buga,VALLE REAL,10,100,1050,450,0.48534065928536785,0.764
Buga,VALLE REAL,10,109,1050,500,0.47116875957558985,0.778
Buga,VALLE REAL,10,115,1050,550,0.46514904747149205,0.784
Buga,VALLE REAL,10,121,1050,600,0.4527692569068708,0.795
Buga,VALLE REAL,12,128,1050,650,0.4540416788730371,0.794
Buga,VALLE REAL,12,132,1050,700,0.444007721940573,0.803
Buga,VALLE REAL,13,133,1050,750,0.43512450325548585,0.811
Buga,VALLE REAL,13,134,1050,800,0.42573465914816,0.819
Buga,VALLE REAL,13,134,1050,850,0.41016495964141925,0.832
Buga,VALLE REAL,13,134,1050,900,0.40414518843273806,0.837
Buga,VALLE REAL,13,134,1050,950,0.38797721039962346,0.849
Buga,VALLE REAL,13,134,1050,1000,0.38340579025361626,0.853
Buga,VALLE REAL,14,134,1050,1050,0.37289089429432176,0.861
Buga,EL JARDIN,10,0,600,100,0.31622776601683794,0.9
Buga,EL JARDIN,12,0,600,150,0.282842712474619,0.92
Buga,EL JARDIN,15,0,600,200,0.27386127875258304,0.925
Buga,EL JARDIN,19,0,600,250,0.27568097504180444,0.924
Buga,EL JARDIN,19,0,600,300,0.2516611478423583,0.937
Buga,EL JARDIN,19,0,600,350,0.232992949004287,0.946
Buga,EL JARDIN,19,0,600,400,0.21794494717703367,0.953
Buga,EL JARDIN,19,0,600,450,0.20548046676563256,0.958
Buga,EL JARDIN,19,0,600,500,0.19493588689617927,0.962
Buga,EL JARDIN,19,0,600,550,0.18586407545691702,0.965
Buga,EL JARDIN,20,0,600,600,0.18257418583505536,0.967
Buga,EL JARDIN,20,0,600,650,0.17541160386140583,0.969
Buga,EL JARDIN,21,0,600,700,0.17320508075688773,0.97
Buga,EL JARDIN,21,0,600,750,0.1673320053068151,0.972
Buga,EL JARDIN,21,0,600,800,0.1620185174601965,0.974
Buga,EL JARDIN,22,0,600,850,0.16087993330796874,0.974
Buga,EL JARDIN,22,0,600,900,0.15634719199411432,0.976
Buga,EL JARDIN,22,0,600,950,0.15217718205053643,0.977
Buga,EL JARDIN,22,0,600,1000,0.14832396974191325,0.978
Buga,EL JARDIN,23,0,600,1050,0.14800257398019098,0.978
Buga,EL JARDIN,10,0,650,100,0.31622776601683794,0.9
Buga,EL JARDIN,12,0,650,150,0.282842712474619,0.92
Buga,EL JARDIN,15,0,650,200,0.27386127875258304,0.925
Buga,EL JARDIN,19,0,650,250,0.27568097504180444,0.924
Buga,EL JARDIN,19,0,650,300,0.2516611478423583,0.937
Buga,EL JARDIN,19,0,650,350,0.232992949004287,0.946
Buga,EL JARDIN,19,0,650,400,0.21794494717703367,0.953
Buga,EL JARDIN,19,0,650,450,0.20548046676563256,0.958
Buga,EL JARDIN,19,0,650,500,0.19493588689617927,0.962
Buga,EL JARDIN,19,0,650,550,0.18586407545691702,0.965
Buga,EL JARDIN,20,0,650,600,0.18257418583505536,0.967
Buga,EL JARDIN,20,0,650,650,0.17541160386140583,0.969
Buga,EL JARDIN,21,0,650,700,0.17320508075688773,0.97
Buga,EL JARDIN,21,0,650,750,0.1673320053068151,0.972
Buga,EL JARDIN,21,0,650,800,0.1620185174601965,0.974
Buga,EL JARDIN,22,0,650,850,0.16087993330796874,0.974
Buga,EL JARDIN,22,0,650,900,0.15634719199411432,0.976
Buga,EL JARDIN,22,0,650,950,0.15217718205053643,0.977
Buga,EL JARDIN,22,0,650,1000,0.14832396974191325,0.978
Buga,EL JARDIN,23,0,650,1050,0.14800257398019098,0.978
Buga,EL JARDIN,10,0,700,100,0.31622776601683794,0.9
Buga,EL JARDIN,12,0,700,150,0.282842712474619,0.92
Buga,EL JARDIN,15,0,700,200,0.27386127875258304,0.925
Buga,EL JARDIN,19,0,700,250,0.27568097504180444,0.924
Buga,EL JARDIN,19,0,700,300,0.2516611478423583,0.937
Buga,EL JARDIN,19,0,700,350,0.232992949004287,0.946
Buga,EL JARDIN,19,0,700,400,0.21794494717703367,0.953
Buga,EL JARDIN,19,0,700,450,0.20548046676563256,0.958
Buga,EL JARDIN,19,0,700,500,0.19493588689617927,0.962
Buga,EL JARDIN,19,0,700,550,0.18586407545691702,0.965
Buga,EL JARDIN,20,0,700,600,0.18257418583505536,0.967
Buga,EL JARDIN,20,0,700,650,0.17541160386140583,0.969
Buga,EL JARDIN,21,0,700,700,0.17320508075688773,0.97
Buga,EL JARDIN,21,0,700,750,0.1673320053068151,0.972
Buga,EL JARDIN,21,0,700,800,0.1620185174601965,0.974
Buga,EL JARDIN,22,0,700,850,0.16087993330796874,0.974
Buga,EL JARDIN,22,0,700,900,0.15634719199411432,0.976
Buga,EL JARDIN,22,0,700,950,0.15217718205053643,0.977
Buga,EL JARDIN,22,0,700,1000,0.14832396974191325,0.978
Buga,EL JARDIN,23,0,700,1050,0.14800257398019098,0.978
Buga,EL JARDIN,10,0,750,100,0.31622776601683794,0.9
Buga,EL JARDIN,12,0,750,150,0.282842712474619,0.92
Buga,EL JARDIN,15,0,750,200,0.27386127875258304,0.925
Buga,EL JARDIN,19,0,750,250,0.27568097504180444,0.924
Buga,EL JARDIN,19,0,750,300,0.2516611478423583,0.937
Buga,EL JARDIN,19,0,750,350,0.232992949004287,0.946
Buga,EL JARDIN,19,0,750,400,0.21794494717703367,0.953
Buga,EL JARDIN,19,0,750,450,0.20548046676563256,0.958
Buga,EL JARDIN,19,0,750,500,0.19493588689617927,0.962
Buga,EL JARDIN,19,0,750,550,0.18586407545691702,0.965
Buga,EL JARDIN,20,0,750,600,0.18257418583505536,0.967
Buga,EL JARDIN,20,0,750,650,0.17541160386140583,0.969
Buga,EL JARDIN,21,0,750,700,0.17320508075688773,0.97
Buga,EL JARDIN,21,0,750,750,0.1673320053068151,0.972
Buga,EL JARDIN,21,0,750,800,0.1620185174601965,0.974
Buga,EL JARDIN,22,0,750,850,0.16087993330796874,0.974
Buga,EL JARDIN,22,0,750,900,0.15634719199411432,0.976
Buga,EL JARDIN,22,0,750,950,0.15217718205053643,0.977
Buga,EL JARDIN,22,0,750,1000,0.14832396974191325,0.978
Buga,EL JARDIN,23,0,750,1050,0.14800257398019098,0.978
Buga,EL JARDIN,10,0,800,100,0.31622776601683794,0.9
Buga,EL JARDIN,12,0,800,150,0.282842712474619,0.92
Buga,EL JARDIN,15,0,800,200,0.27386127875258304,0.925
Buga,EL JARDIN,19,0,800,250,0.27568097504180444,0.924
Buga,EL JARDIN,19,0,800,300,0.2516611478423583,0.937
Buga,EL JARDIN,19,0,800,350,0.232992949004287,0.946
Buga,EL JARDIN,19,0,800,400,0.21794494717703367,0.953
Buga,EL JARDIN,19,0,800,450,0.20548046676563256,0.958
Buga,EL JARDIN,19,0,800,500,0.19493588689617927,0.962
Buga,EL JARDIN,19,0,800,550,0.18586407545691702,0.965
Buga,EL JARDIN,20,0,800,600,0.18257418583505536,0.967
Buga,EL JARDIN,20,0,800,650,0.17541160386140583,0.969
Buga,EL JARDIN,21,0,800,700,0.17320508075688773,0.97
Buga,EL JARDIN,21,0,800,750,0.1673320053068151,0.972
Buga,EL JARDIN,21,0,800,800,0.1620185174601965,0.974
Buga,EL JARDIN,22,0,800,850,0.16087993330796874,0.974
Buga,EL JARDIN,22,0,800,900,0.15634719199411432,0.976
Buga,EL JARDIN,22,0,800,950,0.15217718205053643,0.977
Buga,EL JARDIN,22,0,800,1000,0.14832396974191325,0.978
Buga,EL JARDIN,23,0,800,1050,0.14800257398019098,0.978
Buga,EL JARDIN,10,0,850,100,0.31622776601683794,0.9
Buga,EL JARDIN,12,0,850,150,0.282842712474619,0.92
Buga,EL JARDIN,15,0,850,200,0.27386127875258304,0.925
Buga,EL JARDIN,19,0,850,250,0.27568097504180444,0.924
Buga,EL JARDIN,19,0,850,300,0.2516611478423583,0.937
Buga,EL JARDIN,19,0,850,350,0.232992949004287,0.946
Buga,EL JARDIN,19,0,850,400,0.21794494717703367,0.953
Buga,EL JARDIN,19,0,850,450,0.20548046676563256,0.958
Buga,EL JARDIN,19,0,850,500,0.19493588689617927,0.962
Buga,EL JARDIN,19,0,850,550,0.18586407545691702,0.965
Buga,EL JARDIN,20,0,850,600,0.18257418583505536,0.967
Buga,EL JARDIN,20,0,850,650,0.17541160386140583,0.969
Buga,EL JARDIN,21,0,850,700,0.17320508075688773,0.97
Buga,EL JARDIN,21,0,850,750,0.1673320053068151,0.972
Buga,EL JARDIN,21,0,850,800,0.1620185174601965,0.974
Buga,EL JARDIN,22,0,850,850,0.16087993330796874,0.974
Buga,EL JARDIN,22,0,850,900,0.15634719199411432,0.976
Buga,EL JARDIN,22,0,850,950,0.15217718205053643,0.977
Buga,EL JARDIN,22,0,850,1000,0.14832396974191325,0.978
